年月,縣市,用電性質,售電量(度),用電佔比(%)
11104,南投縣,工業,102331156,43.41
11104,雲林縣,住宅,99695395,22.79
11104,雲林縣,服務業,60822449,13.9
11104,雲林縣,農林漁牧,27811893,6.36
11104,雲林縣,工業,249149015,56.95
11104,嘉義縣,住宅,62699155,23.59
11104,嘉義縣,服務業,40335914,15.18
11104,嘉義縣,農林漁牧,17261022,6.49
11104,嘉義縣,工業,145481317,54.74
11104,屏東縣,住宅,111149485,30.79
11104,屏東縣,服務業,87072202,24.12
11104,屏東縣,農林漁牧,55052403,15.25
11104,屏東縣,工業,107746770,29.85
11104,台東縣,住宅,31778372,43.47
11104,台東縣,服務業,29243594,40
11104,台東縣,農林漁牧,2112109,2.89
11104,台東縣,工業,9972140,13.64
11104,花蓮縣,住宅,50364036,27.12
11104,花蓮縣,服務業,53649808,28.89
11104,花蓮縣,農林漁牧,1703137,0.92
11104,花蓮縣,工業,79986154,43.07
11104,基隆市,住宅,56223604,51.24
11104,基隆市,服務業,36570643,33.33
11104,基隆市,農林漁牧,10597,0.01
11104,基隆市,工業,16931110,15.43
11104,新竹市,住宅,67296754,8.21
11104,新竹市,服務業,85680742,10.45
11104,新竹市,農林漁牧,680560,0.08
11104,新竹市,工業,666061540,81.25
11104,嘉義市,住宅,37761650,45.67
11104,嘉義市,服務業,37656205,45.54
11104,嘉義市,農林漁牧,476383,0.58
11104,嘉義市,工業,6792864,8.22
11104,澎湖縣,住宅,13220159,41.83
11104,澎湖縣,服務業,14134978,44.72
11104,澎湖縣,農林漁牧,292160,0.92
11104,澎湖縣,工業,3959435,12.53
11104,金門縣,住宅,9264260,45.62
11104,金門縣,服務業,8249612,40.63
11104,金門縣,農林漁牧,292786,1.44
11104,金門縣,工業,2499365,12.31
11104,連江縣,住宅,2141615,38.2
11104,連江縣,服務業,2778867,49.56
11104,連江縣,農林漁牧,6377,0.11
11104,連江縣,工業,679771,12.12
11103,新北市,住宅,68822110,40.58
11103,新北市,服務業,496991336,29.3
11103,新北市,農林漁牧,2239524,0.13
11103,新北市,工業,508571658,29.99
11103,台北市,住宅,421676141,35.61
11103,台北市,服務業,710780186,60.02
11103,台北市,農林漁牧,966413,0.08
11103,台北市,工業,50780815,4.29
11103,桃園市,住宅,404224312,16.48
11103,桃園市,服務業,329852693,13.45
11103,桃園市,農林漁牧,3331871,0.14
11103,桃園市,工業,1715222819,69.93
11103,台中市,住宅,493364196,17.36
11103,台中市,服務業,450297806,15.85
11103,台中市,農林漁牧,12555661,0.44
11103,台中市,工業,1885045760,66.35
11103,台南市,住宅,318198718,12.54
11103,台南市,服務業,238598428,9.41
11103,台南市,農林漁牧,30617965,1.21
11103,台南市,工業,1949071917,76.84
11103,高雄市,住宅,478891685,18.74
11103,高雄市,服務業,425163800,16.63
11103,高雄市,農林漁牧,20049425,0.78
11103,高雄市,工業,1632027202,63.85
11103,宜蘭縣,住宅,77938507,28.46
11103,宜蘭縣,服務業,65943924,24.08
11103,宜蘭縣,農林漁牧,5317550,1.94
11103,宜蘭縣,工業,124652490,45.52
11103,新竹縣,住宅,105097616,11.74
11103,新竹縣,服務業,79787321,8.91
11103,新竹縣,農林漁牧,1717287,0.19
11103,新竹縣,工業,708494959,79.15
11103,苗栗縣,住宅,92653775,13.87
11103,苗栗縣,服務業,56372997,8.44
11103,苗栗縣,農林漁牧,2420045,0.36
11103,苗栗縣,工業,516787431,77.34
11103,彰化縣,住宅,203388752,20.84
11103,彰化縣,服務業,177927565,18.23
11103,彰化縣,農林漁牧,35860282,3.68
11103,彰化縣,工業,558602268,57.25
11103,南投縣,住宅,71579054,30.57
11103,南投縣,服務業,52494200,22.42
11103,南投縣,農林漁牧,8193171,3.5
11103,南投縣,工業,101896202,43.52
11103,雲林縣,住宅,114996713,24.14
11103,雲林縣,服務業,68981461,14.48
11103,雲林縣,農林漁牧,32291835,6.78
11103,雲林縣,工業,260141734,54.6
11103,嘉義縣,住宅,80362609,25.81
11103,嘉義縣,服務業,44351352,14.25
11103,嘉義縣,農林漁牧,20157650,6.47
11103,嘉義縣,工業,166461272,53.47
11103,屏東縣,住宅,132092399,33.37
11103,屏東縣,服務業,91269555,23.06
11103,屏東縣,農林漁牧,61140625,15.45
11103,屏東縣,工業,111322692,28.12
11103,台東縣,住宅,32278240,42.37
11103,台東縣,服務業,30971894,40.66
11103,台東縣,農林漁牧,2511199,3.3
11103,台東縣,工業,10415810,13.67
11103,花蓮縣,住宅,52427251,25.07
11103,花蓮縣,服務業,57827019,27.65
11103,花蓮縣,農林漁牧,2090716,1
11103,花蓮縣,工業,96775454,46.28
11103,基隆市,住宅,58484328,50.18
11103,基隆市,服務業,39698839,34.06
11103,基隆市,農林漁牧,6668,0.01
11103,基隆市,工業,18359469,15.75
11103,新竹市,住宅,91320767,10.76
11103,新竹市,服務業,90748980,10.7
11103,新竹市,農林漁牧,695732,0.08
11103,新竹市,工業,665730369,78.46
11103,嘉義市,住宅,43005083,46.97
11103,嘉義市,服務業,40551348,44.29
11103,嘉義市,農林漁牧,497354,0.54
11103,嘉義市,工業,7511075,8.2
11103,澎湖縣,住宅,16381026,45
11103,澎湖縣,服務業,15543791,42.7
11103,澎湖縣,農林漁牧,346594,0.95
11103,澎湖縣,工業,4131825,11.35
11103,金門縣,住宅,12885519,50.53
11103,金門縣,服務業,9771938,38.32
11103,金門縣,農林漁牧,282559,1.11
11103,金門縣,工業,2562704,10.05
11103,連江縣,住宅,3178742,47.14
11103,連江縣,服務業,2905265,43.09
11103,連江縣,農林漁牧,5747,0.09
11103,連江縣,工業,652908,9.68
11102,新北市,住宅,651832735,43.29
11102,新北市,服務業,427263831,28.37
11102,新北市,農林漁牧,1654171,0.11
11102,新北市,工業,425065874,28.23
11102,台北市,住宅,384018580,37.74
11102,台北市,服務業,593192874,58.3
11102,台北市,農林漁牧,807268,0.08
11102,台北市,工業,39479919,3.88
11102,桃園市,住宅,433534840,20.47
11102,桃園市,服務業,295734399,13.96
11102,桃園市,農林漁牧,3431608,0.16
11102,桃園市,工業,1385033330,65.4
11102,台中市,住宅,468001571,19
11102,台中市,服務業,403659939,16.39
11102,台中市,農林漁牧,11234240,0.46
11102,台中市,工業,1580352195,64.16
11102,台南市,住宅,303781882,13.43
11102,台南市,服務業,214016510,9.46
11102,台南市,農林漁牧,30890360,1.37
11102,台南市,工業,1713770892,75.75
11102,高雄市,住宅,359700291,16.4
11102,高雄市,服務業,368160630,16.79
11102,高雄市,農林漁牧,19440840,0.89
11102,高雄市,工業,1445683384,65.92
11102,宜蘭縣,住宅,82790457,31.67
11102,宜蘭縣,服務業,58567197,22.41
11102,宜蘭縣,農林漁牧,4874932,1.86
11102,宜蘭縣,工業,115166630,44.06
11102,新竹縣,住宅,108011817,13.52
11102,新竹縣,服務業,76895501,9.62
11102,新竹縣,農林漁牧,1488520,0.19
11102,新竹縣,工業,612628653,76.67
11102,苗栗縣,住宅,77942266,13.77
11102,苗栗縣,服務業,49730463,8.79
11102,苗栗縣,農林漁牧,2281705,0.4
11102,苗栗縣,工業,435913703,77.03
11102,彰化縣,住宅,188450943,22.45
11102,彰化縣,服務業,166276799,19.81
11102,彰化縣,農林漁牧,35069406,4.18
11102,彰化縣,工業,449710811,53.57
11102,南投縣,住宅,8210826,36.31
11102,南投縣,服務業,50374831,22.25
11102,南投縣,農林漁牧,7754870,3.43
11102,南投縣,工業,86031062,38.01
11102,雲林縣,住宅,103309800,25.18
11102,雲林縣,服務業,58209092,14.19
11102,雲林縣,農林漁牧,31261141,7.62
11102,雲林縣,工業,217484094,53.01
11102,嘉義縣,住宅,67580750,27.99
11102,嘉義縣,服務業,37793486,15.65
11102,嘉義縣,農林漁牧,20345910,8.43
11102,嘉義縣,工業,115764911,47.94
11102,屏東縣,住宅,119158703,33.66
11102,屏東縣,服務業,82910858,23.42
11102,屏東縣,農林漁牧,64220298,18.14
11102,屏東縣,工業,87750499,24.79
11102,台東縣,住宅,35081655,46.93
11102,台東縣,服務業,28249865,37.79
11102,台東縣,農林漁牧,2494104,3.34
11102,台東縣,工業,8924696,11.94
11102,花蓮縣,住宅,57122979,29.26
11102,花蓮縣,服務業,52098798,26.69
11102,花蓮縣,農林漁牧,1973547,1.01
11102,花蓮縣,工業,83997811,43.03
11102,基隆市,住宅,62445164,55.26
11102,基隆市,服務業,35718594,31.61
11102,基隆市,農林漁牧,13304,0.01
11102,基隆市,工業,14825762,13.12
11102,新竹市,住宅,74013529,10
11102,新竹市,服務業,76397397,10.32
11102,新竹市,農林漁牧,693711,0.09
11102,新竹市,工業,589007221,79.58
11102,嘉義市,住宅,40559326,49.03
11102,嘉義市,服務業,35026499,42.34
11102,嘉義市,農林漁牧,595843,0.72
11102,嘉義市,工業,6541184,7.91
11102,澎湖縣,住宅,13377459,45.08
11102,澎湖縣,服務業,12202558,41.12
11102,澎湖縣,農林漁牧,358660,1.21
11102,澎湖縣,工業,3736520,12.59
11102,金門縣,住宅,10035614,48.71
11102,金門縣,服務業,7982314,38.74
11102,金門縣,農林漁牧,312738,1.52
11102,金門縣,工業,2271638,11.03
11102,連江縣,住宅,2530899,39.93
11102,連江縣,服務業,3161368,49.88
11102,連江縣,農林漁牧,6438,0.1
11102,連江縣,工業,639102,10.08
11101,新北市,住宅,601310915,38
11101,新北市,服務業,487102083,30.79
11101,新北市,農林漁牧,2346969,0.15
11101,新北市,工業,491466480,31.06
11101,台北市,住宅,376095933,33.84
11101,台北市,服務業,682419561,61.41
11101,台北市,農林漁牧,970128,0.09
11101,台北市,工業,51746568,4.66
11101,桃園市,住宅,341501074,15.08
11101,桃園市,服務業,318521890,14.07
11101,桃園市,農林漁牧,3371649,0.15
11101,桃園市,工業,1600654456,70.7
11101,台中市,住宅,438440377,16.25
11101,台中市,服務業,445652183,16.52
11101,台中市,農林漁牧,12046373,0.45
11101,台中市,工業,1801398252,66.78
11101,台南市,住宅,286014043,11.82
11101,台南市,服務業,230691274,9.53
11101,台南市,農林漁牧,31931845,1.32
11101,台南市,工業,1871433661,77.33
11101,高雄市,住宅,457046599,18.69
11101,高雄市,服務業,411141703,16.82
11101,高雄市,農林漁牧,20303255,0.83
11101,高雄市,工業,1556342971,63.66
11101,宜蘭縣,住宅,68506019,24.72
11101,宜蘭縣,服務業,64148049,23.15
11101,宜蘭縣,農林漁牧,4850539,1.75
11101,宜蘭縣,工業,139645968,50.39
11101,新竹縣,住宅,88729452,10.47
11101,新竹縣,服務業,78408345,9.25
11101,新竹縣,農林漁牧,1723660,0.2
11101,新竹縣,工業,678447351,80.07
11101,苗栗縣,住宅,80118715,12.75
11101,苗栗縣,服務業,54906997,8.74
11101,苗栗縣,農林漁牧,2277205,0.36
11101,苗栗縣,工業,491004374,78.15
11101,彰化縣,住宅,177236083,19.2
11101,彰化縣,服務業,176252311,19.09
11101,彰化縣,農林漁牧,36262910,3.93
11101,彰化縣,工業,533467526,57.78
11101,南投縣,住宅,63825517,28.54
11101,南投縣,服務業,51244048,22.92
11101,南投縣,農林漁牧,8073734,3.61
11101,南投縣,工業,100469168,44.93
11101,雲林縣,住宅,98828427,22.12
11101,雲林縣,服務業,66836227,14.96
11101,雲林縣,農林漁牧,31143273,6.97
11101,雲林縣,工業,249988106,55.95
11101,嘉義縣,住宅,69737214,29.03
11101,嘉義縣,服務業,42547799,17.71
11101,嘉義縣,農林漁牧,19406786,8.08
11101,嘉義縣,工業,108552271,45.18
11101,屏東縣,住宅,126395421,32.84
11101,屏東縣,服務業,88697749,23.05
11101,屏東縣,農林漁牧,63160296,16.41
11101,屏東縣,工業,106573727,27.69
11101,台東縣,住宅,30253338,41.79
11101,台東縣,服務業,29386347,40.59
11101,台東縣,農林漁牧,2525900,3.49
11101,台東縣,工業,10235421,14.14
11101,花蓮縣,住宅,47647936,23.7
11101,花蓮縣,服務業,56710109,28.2
11101,花蓮縣,農林漁牧,2042908,1.02
11101,花蓮縣,工業,94671810,47.08
11101,基隆市,住宅,48801795,46.47
11101,基隆市,服務業,38874209,37.01
11101,基隆市,農林漁牧,5692,0.01
11101,基隆市,工業,17345884,16.52
11101,新竹市,住宅,78574907,9.67
11101,新竹市,服務業,90578610,11.15
11101,新竹市,農林漁牧,683014,0.08
11101,新竹市,工業,642742797,79.1
11101,嘉義市,住宅,38395015,44.86
11101,嘉義市,服務業,39472078,46.12
11101,嘉義市,農林漁牧,501971,0.59
11101,嘉義市,工業,7215148,8.43
11101,澎湖縣,住宅,14316541,41.73
11101,澎湖縣,服務業,15447186,45.03
11101,澎湖縣,農林漁牧,360635,1.05
11101,澎湖縣,工業,4179826,12.18
11101,金門縣,住宅,10409124,45.3
11101,金門縣,服務業,9633747,41.93
11101,金門縣,農林漁牧,313238,1.36
11101,金門縣,工業,2621195,11.41
11101,連江縣,住宅,2687760,42.15
11101,連江縣,服務業,3010294,47.21
11101,連江縣,農林漁牧,5704,0.09
11101,連江縣,工業,673180,10.56
11012,新北市,住宅,650451773,39.68
11012,新北市,服務業,474218518,28.93
11012,新北市,農林漁牧,1881914,0.11
11012,新北市,工業,512582986,31.27
11012,台北市,住宅,386895893,34.12
11012,台北市,服務業,698906684,61.64
11012,台北市,農林漁牧,1001153,0.09
11012,台北市,工業,47077465,4.15
11012,桃園市,住宅,408507731,16.98
11012,桃園市,服務業,336645127,13.99
11012,桃園市,農林漁牧,3609634,0.15
11012,桃園市,工業,1657192732,68.88
11012,台中市,住宅,494941537,17.62
11012,台中市,服務業,453785832,16.16
11012,台中市,農林漁牧,12943967,0.46
11012,台中市,工業,1846814952,65.76
11012,台南市,住宅,330676800,12.87
11012,台南市,服務業,246221004,9.58
11012,台南市,農林漁牧,33863813,1.32
11012,台南市,工業,1958155720,76.22
11012,高雄市,住宅,411751459,16.38
11012,高雄市,服務業,427044207,16.99
11012,高雄市,農林漁牧,20606383,0.82
11012,高雄市,工業,1654785549,65.82
11012,宜蘭縣,住宅,76183986,26.41
11012,宜蘭縣,服務業,62528666,21.67
11012,宜蘭縣,農林漁牧,5109855,1.77
11012,宜蘭縣,工業,144687808,50.15
11012,新竹縣,住宅,108804986,13.31
11012,新竹縣,服務業,84709097,10.37
11012,新竹縣,農林漁牧,1613747,0.2
11012,新竹縣,工業,622101179,76.12
11012,苗栗縣,住宅,79326743,12.72
11012,苗栗縣,服務業,55820789,8.95
11012,苗栗縣,農林漁牧,2706933,0.43
11012,苗栗縣,工業,485749862,77.89
11012,彰化縣,住宅,200030990,20.39
11012,彰化縣,服務業,184482385,18.8
11012,彰化縣,農林漁牧,39220702,4
11012,彰化縣,工業,557414568,56.81
11012,南投縣,住宅,83343511,32.96
11012,南投縣,服務業,54087035,21.39
11012,南投縣,農林漁牧,8971241,3.55
11012,南投縣,工業,106480904,42.11
11012,雲林縣,住宅,112416852,23.86
11012,雲林縣,服務業,66129975,14.04
11012,雲林縣,農林漁牧,33629453,7.14
11012,雲林縣,工業,258934251,54.96
11012,嘉義縣,住宅,70992533,27.61
11012,嘉義縣,服務業,43869174,17.06
11012,嘉義縣,農林漁牧,21560025,8.38
11012,嘉義縣,工業,120727104,46.95
11012,屏東縣,住宅,131846482,33.18
11012,屏東縣,服務業,92206775,23.21
11012,屏東縣,農林漁牧,62884069,15.83
11012,屏東縣,工業,110373705,27.78
11012,台東縣,住宅,35708210,45.08
11012,台東縣,服務業,30205664,38.13
11012,台東縣,農林漁牧,2737500,3.46
11012,台東縣,工業,10556143,13.33
11012,花蓮縣,住宅,54629425,26.62
11012,花蓮縣,服務業,56662464,27.62
11012,花蓮縣,農林漁牧,2241826,1.09
11012,花蓮縣,工業,91652247,44.67
11012,基隆市,住宅,60083321,50.54
11012,基隆市,服務業,40281199,33.88
11012,基隆市,農林漁牧,11355,0.01
11012,基隆市,工業,18514443,15.57
11012,新竹市,住宅,73662990,8.32
11012,新竹市,服務業,94928836,10.72
11012,新竹市,農林漁牧,726889,0.08
11012,新竹市,工業,716509059,80.89
11012,嘉義市,住宅,44292169,47.2
11012,嘉義市,服務業,40919793,43.61
11012,嘉義市,農林漁牧,595455,0.63
11012,嘉義市,工業,8032361,8.56
11012,澎湖縣,住宅,15010950,45.73
11012,澎湖縣,服務業,13238108,40.33
11012,澎湖縣,農林漁牧,384038,1.17
11012,澎湖縣,工業,4190783,12.77
11012,金門縣,住宅,9709296,45.04
11012,金門縣,服務業,8808052,40.86
11012,金門縣,農林漁牧,312586,1.45
11012,金門縣,工業,2727725,12.65
11012,連江縣,住宅,109829,35.92
11012,連江縣,服務業,2931788,52.11
11012,連江縣,農林漁牧,6853,0.12
11012,連江縣,工業,666817,11.85
11011,新北市,住宅,855667280,44.23
11011,新北市,服務業,548503645,28.35
11011,新北市,農林漁牧,2545555,0.13
11011,新北市,工業,527962921,27.29
11011,台北市,住宅,539006246,39.47
11011,台北市,服務業,765780475,56.07
11011,台北市,農林漁牧,1013171,0.07
11011,台北市,工業,59956329,4.39
11011,桃園市,住宅,432149296,17.75
11011,桃園市,服務業,356516989,14.64
11011,桃園市,農林漁牧,3690174,0.15
11011,桃園市,工業,1642861678,67.46
11011,台中市,住宅,627911150,21.06
11011,台中市,服務業,504800229,16.93
11011,台中市,農林漁牧,14129047,0.47
11011,台中市,工業,1833991293,61.53
11011,台南市,住宅,402305179,15.17
11011,台南市,服務業,270695215,10.21
11011,台南市,農林漁牧,37412827,1.41
11011,台南市,工業,1941363422,73.21
11011,高雄市,住宅,642508040,23.35
11011,高雄市,服務業,465802293,16.93
11011,高雄市,農林漁牧,20760788,0.75
11011,高雄市,工業,1622301441,58.96
11011,宜蘭縣,住宅,85820572,29.04
11011,宜蘭縣,服務業,70541028,23.87
11011,宜蘭縣,農林漁牧,5907496,2
11011,宜蘭縣,工業,133282457,45.1
11011,新竹縣,住宅,122917806,14.88
11011,新竹縣,服務業,86640445,10.49
11011,新竹縣,農林漁牧,2113710,0.26
11011,新竹縣,工業,614216938,74.37
11011,苗栗縣,住宅,115576309,17.16
11011,苗栗縣,服務業,62589466,9.29
11011,苗栗縣,農林漁牧,2854015,0.42
11011,苗栗縣,工業,492671538,73.13
11011,彰化縣,住宅,250282705,23.94
11011,彰化縣,服務業,189595089,18.14
